JA,JB,length,DGC_AB,DGC_BA,EGC_AB,EGC_BA,AB capacity,BA capacity,DFFTT_AB,DFFTT_BA,EFFTT_AB,EFFTT_BA
8802068,8802069,1.947306301,0.028654288,2.899733206,0.028169447,2.398794608,134400.0054,107520.0043,170.8879934,12003.89164,168.8196705,11797.46567
8802069,8802067,1.818558712,0.026759789,0.506126553,0.026306857,0.41686741,134400.0054,107520.0043,159.589608,2095.188721,157.6580338,2050.187695
8802070,8800869,16.57624351,0.14807311,4.005844177,0.14316352,3.143081369,134400.0054,107520.0043,883.0760907,16582.80815,857.9349181,15457.92818
8802071,8802043,3.685397699,0.450787464,0.054230014,0.362151211,0.053314386,537600.0213,537600.0213,1866.104047,323.4161042,1781.089138,319.5016752
8802072,8802645,17.0912331,0.070129083,2.473365886,0.063660007,1.978494688,537600.0213,537600.0213,418.2347233,10238.87854,381.536249,9730.396885
8802073,8802072,11.50680975,0.876235787,0.047214967,0.71041858,0.042856816,537600.0213,537600.0213,3627.312823,281.5798815,3493.896324,256.8723394
8802073,8801202,0.836858849,0.008609166,0.008609166,0.007073026,0.007073026,537600.0213,537600.0213,35.63896537,35.63896537,34.78835127,34.78835127
8802074,8802075,8.947952548,0.131667632,1.295081745,0.129447682,1.035960763,112000,89600,785.2373585,5361.190092,775.7333298,5094.938907
8802074,8802073,0.498896644,0.12056228,0.007341181,0.094596071,0.007215328,112000,89600,499.086101,43.78122043,465.2312344,43.25131954
8802075,8802076,2.671510986,0.039310839,0.08088384,0.038646654,0.065070433,112000,89600,234.4413673,334.8310965,231.6038336,320.0225617
8802076,8801511,0.370149127,0.005446683,0.089450889,0.005352739,0.070185289,112000,89600,32.48284132,370.2957161,32.08968904,345.1770372
8802076,8802077,0.434522897,0.013189199,0.006393932,0.0106713,0.006284201,112000,89600,54.5987198,38.13203188,52.48322253,37.67050529
8802077,8801511,0.418429425,0.003737768,0.101117567,0.003610241,0.07933926,112000,89600,22.29123991,418.5917213,21.6566084,390.1970072
8802078,8802535,0.450616322,0.008338286,0.187507987,0.016794041,0.154426921,112000,89600,48.70573785,776.2181537,100.6440485,759.484138
8802079,8802082,8.626084055,0.035394717,4.2445781,0.032125487,3.177997461,537600.0213,537600.0213,211.0864591,17571.08395,192.5644413,15629.64828
8802080,8802079,10.2515211,0.042064242,5.469943717,0.038180593,4.512026823,537600.0213,537600.0213,250.8620686,22643.67341,228.8498954,22190.51243
8802081,8802080,15.4818891,9.467762689,0.063525591,6.935288361,0.057664851,537600.0213,537600.0213,39193.25999,378.8529222,34108.30842,345.6100481
8802082,8800915,2.01168,0.559852056,0.008254365,0.4611176,0.007485394,537600.0213,537600.0213,2317.593702,49.22725137,2267.813703,44.90775106
8802083,8802084,11.65165019,2.81571248,0.04780928,2.20927642,0.043396378,537600.0213,537600.0213,11656.07493,285.1242309,10865.40001,260.1056859
8802084,8800913,12.2632011,2.034140674,0.050318607,1.675172706,0.045674538,537600.0213,537600.0213,8420.638215,300.08932,8238.634847,273.7576464
8802085,8800912,1.335755493,0.005480898,1.108049689,0.004967428,0.912487912,537600.0213,537600.0213,32.68689425,4586.942127,29.8187461,4487.689292
8802086,8801532,3.749771397,0.015386136,3.230327294,0.013960162,2.662556106,537600.0213,537600.0213,91.75959355,13372.43672,83.70804522,13094.66604
8802087,8802085,0.305775356,0.369569048,0.005658123,0.244372192,0.011395681,112000,89600,1529.887923,33.05032153,1201.842208,68.29417457
8802088,8802087,3.041660137,1.298311769,0.056283433,1.069892659,0.11336469,112000,89600,5374.561276,328.7637266,5261.818584,679.3473192
8802089,8802092,8.851392,0.871340609,0.036319205,0.70344345,0.032964808,156799.9973,125439.9978,3607.048483,216.599906,3459.591988,197.5941046
8802090,8801505,11.12056679,0.045630128,3.53785545,0.041417977,2.915004341,156799.9973,125439.9978,272.1282395,14645.49683,248.2500423,14336.2269
8802091,8802089,12.10226685,0.049658259,1.191383225,0.045075023,0.961817655,156799.9973,125439.9978,296.1511435,4931.914121,270.1650297,4730.297203
8802092,8801499,3.942892877,0.016178555,2.455698572,0.014679581,2.022342165,156799.9973,125439.9978,96.48541457,10165.74198,88.01919379,9946.042169
8802095,8800889,5.664890849,0.050603625,6.846673337,0.048923356,4.527273295,134400.0054,107520.0043,301.7891033,28342.85744,293.1971688,22265.49579
8802099,8800890,6.195974247,0.055347714,2.57821142,0.053510266,2.123350624,134400.0054,107520.0043,330.0818254,10672.90275,320.6843972,10442.80995
8802109,8802113,18.34652099,2.657007692,0.11185265,2.125382887,0.109795318,156799.9973,125439.9978,10999.09204,667.065078,10452.80492,657.9845011
8802110,8801247,4.876312274,1.233235218,0.029729258,1.015974317,0.029178532,156799.9973,125439.9978,5105.166883,177.2988802,4996.643866,174.8853584
8802113,8802682,2.591043863,0.015796735,8.630951182,0.01550161,7.163374113,156799.9973,125439.9978,94.20831762,35729.15004,92.92588521,35230.05253
8802114,8800750,5.986759726,0.036499287,5.695408165,0.035824362,4.706091275,156799.9973,125439.9978,217.6738765,23577.01817,214.7107407,23144.93706
8802115,8802114,40.53937622,0.247155123,8.490927658,0.242615581,6.994093855,156799.9973,125439.9978,1473.979845,35149.50112,1453.914955,34397.51867
8802117,8802859,19.5857166,92.78398986,0.362417667,78.02901036,0.729977292,112000,89600,384093.5982,2116.960109,383752.9759,4374.421687
8802118,8802391,4.377415726,0.14405286,0.14405286,0.166469754,0.166469754,112000,89600,813.5762726,813.5762726,976.0379319,976.0379319
8802119,8800661,19.21556668,0.636470536,0.636470536,0.685869503,0.685869503,112000,89600,3594.634126,3594.634126,4012.693346,4012.693346
8802122,9237,7.869691945,5.06941724,0.145622213,4.178112125,0.293309993,112000,89600,20985.63245,850.6108947,20548.29297,1757.676363
8802127,8800682,5.214274575,7.537129834,0.076727182,6.230023057,0.075432623,112000,89600,31201.10832,457.584366,30639.75666,452.0460471
8802135,8802136,0.64373761,0.005750412,0.155564233,0.005556203,0.122059454,112000,89600,34.29421701,643.9820707,33.31786079,600.2983715
8802135,8800887,44.82023101,23.48106869,0.400372436,19.36031635,0.387103762,112000,89600,97203.49571,2387.734854,95215.59974,2319.756053
8802136,8800882,8.239841096,0.073605271,5.221569908,0.071162921,4.301848979,112000,89600,438.965961,21615.49182,426.468602,21156.84082
8802140,8802141,0.450616322,0.432205162,0.006630744,0.357206785,0.006516857,112000,89600,1789.179751,39.54432799,1756.771852,39.06570783
8802141,8800350,25.78169162,0.78093678,0.3793733,0.631861427,0.372981264,112000,89600,3232.807924,2262.500535,3107.546448,2235.116624
8802142,8802908,8.400775342,0.276890587,0.276890587,0.319989107,0.319989107,112000,89600,1563.812141,1563.812141,1876.145121,1876.145121
8802142,8802143,8.239841096,39.47642335,0.15247152,33.21547761,0.307105802,112000,89600,163418.7268,890.6191826,163356.402,1840.348266
8802143,8802144,0.354055678,0.006551511,1.709937334,0.013195135,1.439267054,112000,89600,38.26879364,7078.548618,79.07746587,7078.431639
8802144,8801404,2.751978301,13.25835285,0.050923108,11.15840952,0.102567974,112000,89600,54884.99104,297.4529043,54877.95939,614.6475928
8802145,8801401,4.795845151,23.05710075,0.088743192,19.40333116,0.178744821,112000,89600,95448.41522,518.368211,95427.15001,1071.140233
8802147,8800936,20.2455474,0.374627296,13.44340293,0.754569809,11.08791465,112000,89600,2188.279199,55651.0343,4521.793275,54531.25995
8802148,8802147,11.5389966,0.213519695,27.99688175,0.430068442,15.45379173,112000,89600,1247.214795,115897.3985,2577.206543,76002.99609
8802150,8800946,5.858012329,0.035714357,0.177348317,0.035055277,0.142675653,761600.0213,761600.0213,212.9927224,734.16064,210.0933099,701.6913009
8802152,8802178,5.793638247,0.02377257,8.930940428,0.02157401,7.395282473,537600.0213,537600.0213,141.7744802,36971.00167,129.3343196,36370.59659
8802152,8802153,4.200387671,1.835509436,0.037521436,1.513428314,0.036274602,492800.0108,492800.0108,7598.37365,223.7697535,7443.162763,217.3990295
8802154,8802150,11.9413326,0.632419743,0.072802342,0.509837351,0.071461413,537600.0213,537600.0213,2617.998807,434.1774643,2507.421799,428.2671236
8802155,8801543,9.189354301,0.056024444,28.14501897,0.054991316,23.30113571,112000,89600,334.1176971,116510.6353,329.5694431,114596.8676
8802157,8802163,0.675924459,0.004120887,2.429199639,0.004039964,2.021092578,156799.9973,125439.9978,24.57608188,10056.04557,24.2415343,9939.896566
8802158,8802160,0.418429425,1.087851379,0.002551025,0.89677203,0.002498902,156799.9973,125439.9978,4503.328118,15.2137649,4410.397291,15.00666402
8802158,8802159,2.510576548,0.36338341,0.036942716,0.290677261,0.036318268,112000,89600,1504.281523,220.3183897,1429.574441,217.6517918
8802160,8801480,2.188707863,1.453301058,0.013343825,1.198659836,0.013093702,156799.9973,125439.9978,6016.163278,79.579697,5895.10594,78.49640005
8802161,8801476,7.869691945,5.225471989,0.0479789,4.309887064,0.047093374,112000,89600,21631.64508,286.1358115,21196.37276,282.2407219
8802161,8802162,3.701491123,0.068493066,4.517281407,0.137957214,2.981802425,112000,89600,400.0828365,18699.98124,826.7189489,14664.74522
8802163,8801152,0.836858849,2.619129973,0.005102051,2.169714659,0.005003127,537600.0213,537600.0213,10842.2914,30.42752976,10670.83197,30.013328
8802165,8800950,13.22880811,0.054280705,8.08986644,0.049271634,5.925960621,537600.0213,537600.0213,323.7184155,33489.24652,295.3133805,29144.35307
8802166,8801470,23.49642301,0.096410984,3.400754345,0.087520732,2.720328784,112000,89600,574.974311,14077.94572,524.522546,13378.79689
8802168,8802169,5.841918904,0.035616241,2.493458224,0.034957515,2.054768024,761600.0213,761600.0213,212.4075781,10322.05386,209.516131,10105.51518
8802169,8801149,11.8608651,0.628204233,0.072311758,0.506438926,0.07097983,537600.0213,537600.0213,2600.548052,431.2517293,2490.70807,425.3812158
8802170,8802171,4.602723671,0.018885986,2.316065081,0.017137595,1.907788929,156799.9973,125439.9978,112.631947,9587.707661,102.7489306,9382.660111
8802171,8800947,21.42036932,0.087892479,19.66646491,0.079786981,16.23532793,156799.9973,125439.9978,524.1717893,81412.35659,478.1777484,79846.65423
8802173,8802174,0.836858849,0.121103252,0.003433816,0.096872885,0.003108929,537600.0213,537600.0213,501.325539,20.47853581,476.4288679,18.68162375
8802174,8800943,0.579363863,0.002377257,0.161235284,0.002149705,0.132800078,537600.0213,537600.0213,14.17744896,667.4582588,12.93343282,653.1216088
8802174,8802175,0.370149127,0.005446683,0.447385653,0.005352739,0.295825812,156799.9973,125439.9978,32.48284132,1852.021727,32.08968904,1454.89527
8802175,8802155,16.57624351,0.101059856,11.0066184,0.099200525,9.078085654,112000,89600,602.6991808,45563.5899,594.4947994,44646.75859
8802175,8800943,0.547176966,0.275330133,0.003335956,0.226794784,0.003269433,156799.9973,125439.9978,1139.771438,19.89492426,1115.39512,19.62410002
8802176,8802177,0.675924459,0.002773466,0.966560935,0.002509414,0.798708192,537600.0213,537600.0213,16.54035595,4001.227667,15.08900389,3928.111427
8802177,8800936,12.55288351,0.051507238,6.316234189,0.046753668,5.202802024,537600.0213,537600.0213,307.1780561,26147.023,280.2243735,25587.80068
8802178,8802179,7.097206794,4.712519435,0.029121398,3.886811409,0.026430087,537600.0213,537600.0213,19508.19909,173.6737368,19115.65252,158.4345402
8802179,8802181,1.142634205,0.499330932,0.010206981,0.411712481,0.009865119,537600.0213,537600.0213,2067.057199,60.87223237,2024.8353,59.13920017
8802179,8802180,1.384035863,0.711061951,0.005679003,0.586001559,0.005147283,537600.0213,537600.0213,2943.550324,33.86834951,2882.003055,30.89653324
8802180,8801148,2.655417562,3.270774527,0.010895761,2.155392136,0.009883456,537600.0213,537600.0213,13539.87427,64.97997088,10600.39266,59.27823055
8802181,8802180,0.836858849,0.202253714,0.007475535,0.158692751,0.00722417,156799.9973,125439.9978,837.2603587,44.58247976,780.4638843,43.31321675
8802182,8802183,9.221541151,8.037140682,0.056220676,6.62636386,0.055183949,537600.0213,537600.0213,33270.98013,335.2879857,32588.99276,330.7238008
8802182,8802281,0.257495034,0.004764735,0.090705771,0.009596228,0.069711297,134400.0054,107520.0043,27.83184943,375.4904915,57.51088326,342.8458702
8802183,8802184,9.961839452,8.58187415,0.060734029,7.073500753,0.059614502,156799.9973,125439.9978,35525.98812,362.2046499,34788.04812,357.2740557
8802184,8802185,23.48032921,20.6948635,0.143151775,17.06689086,0.140520241,156799.9973,125439.9978,85669.57078,853.7263084,83936.34788,842.1047624
8802184,8802186,0.386242551,0.320410209,0.003450247,0.263860598,0.003332246,156799.9973,125439.9978,1326.387345,20.5765294,1297.687766,19.9907157
8802185,8800927,21.69395638,0.132260853,18.2334962,0.12982912,15.01998978,156799.9973,125439.9978,788.7751968,75480.36221,778.0378129,73869.52307
8802187,8800943,24.46202849,0.359954677,8.617569551,0.353889566,6.622957208,112000,89600,2146.692054,35673.75472,2120.709817,32572.23862
8802187,8802188,4.200387671,1.83545951,0.077724738,1.513386153,0.156551559,112000,89600,7598.166975,454.0070361,7442.955408,938.1462673
8802188,8802308,3.637117425,0.067301883,3.430974606,0.135557945,2.83436842,112000,89600,393.1248807,14203.04714,812.3412416,13939.65287
8802190,8801468,5.632704,0.104228581,4.54407524,0.209935341,3.214875355,112000,89600,608.8217204,18810.89843,1258.050601,15811.01673
8802192,8801466,3.830238904,3.299641323,0.023351695,2.719687182,0.022917971,492800.0108,492800.0108,13659.37281,139.264475,13375.64128,137.3687052
8802195,8801479,13.42192921,3.394521977,0.055073123,2.79650537,0.049991052,537600.0213,537600.0213,14052.14587,328.4442273,13753.43941,299.6245206
8802200,8800329,14.484096,7.12722882,0.26801635,5.336286362,0.539835077,112000,89600,29504.26002,1565.541567,26244.28744,3234.987259
8802200,8800330,0.965606438,0.139734532,0.017867757,0.111776421,0.035988209,112000,89600,578.4525892,104.3694419,549.7256588,215.6658257
8802202,8800324,17.39700932,7.041544793,0.07138375,5.356847756,0.06479909,156799.9973,125439.9978,29149.55781,425.7172865,26345.41005,388.3622463
8802202,8802203,2.253081562,0.023178523,0.023178523,0.01904367,0.01904367,156799.9973,125439.9978,95.95106254,95.95106254,93.66094762,93.66094762
8802203,8800322,2.236988137,0.009178854,0.540585695,0.008324715,0.424156651,537600.0213,537600.0213,54.74070296,2237.837638,49.93741866,2086.036787
8802204,8802205,1.577157151,0.572850914,0.023207605,0.471986383,0.022814505,224000,224000,2371.404474,138.4051501,2321.26723,136.7299795
8802205,8802202,2.912912548,0.042863023,0.154275146,0.042138856,0.124371798,224000,224000,255.6258253,638.6456996,252.531888,611.6710712
8802207,8800308,26.90823057,0.814844471,0.240367209,0.659296328,0.232400308,156799.9973,125439.9978,3373.174027,1433.498189,3242.47351,1392.686502
8802215,8800655,270.2088478,1.647373671,109.3867906,1.617146224,83.21512602,112000,89600,9824.581251,452823.4457,9690.841877,409258.7117
8802215,8800656,11.57118345,0.070545665,0.612975697,0.069246137,0.494162124,112000,89600,420.7191323,2537.507186,414.9919962,2430.329765
8802217,8800655,5.455676329,1.142452516,0.033261448,0.941049385,0.032645923,112000,89600,4729.357925,198.3641017,4628.157019,195.6638247
8802220,8801172,1.174821151,0.947719913,0.017287298,0.670503565,0.016993916,112000,89600,3923.232357,103.0977145,3297.590735,101.8498834
8802221,8801467,14.6933109,2.126519767,0.216209624,1.701044651,0.212565687,112000,89600,8803.055679,1289.427562,8365.87519,1273.821126
8802222,8802223,11.24931419,7.575335915,0.29578358,6.250191432,0.502171047,112000,89600,31359.26827,1727.735971,30738.94638,3002.657109
8802228,8800640,6.373002301,0.093777668,2.651874694,0.092195918,2.18401786,112000,89600,559.2697844,10977.84321,552.5007279,10741.17632
8802233,8801257,8.690457753,3.156463749,0.160809813,2.600689336,0.32390071,112000,89600,13066.66722,939.3249566,12790.40031,1940.992389
8802234,8802232,11.4746229,1.903421775,0.069956968,1.56752358,0.068668239,156799.9973,125439.9978,7879.507224,417.2082666,7709.207751,411.528923
8802234,8802236,0.692017932,0.004219004,0.581634902,0.00413628,0.479126492,156799.9973,125439.9978,25.1612279,2407.767143,24.81871489,2356.382821
8802235,8802877,59.545728,4.537050697,0.876205475,3.678482096,0.861444875,112000,89600,18781.81925,5225.500461,18091.07245,5162.254226
8802235,8802234,0.788578575,0.011603802,0.482248837,0.011406151,0.35325481,112000,89600,69.20257499,1996.343239,68.3649897,1737.335739
8802236,8802235,0.965606438,0.910878254,0.017867757,0.75248722,0.035988209,112000,89600,3770.720643,104.3694419,3700.792958,215.6658257
8802237,8802238,1.013886712,0.006181331,0.368257676,0.006062607,0.303416755,537600.0213,537600.0213,36.86412367,1524.459296,36.3623023,1492.228183
8802238,8802239,2.285268411,0.013932523,3.591030055,0.013671599,2.975210307,156799.9973,125439.9978,83.0905626,14865.62129,81.95947319,14632.32464
8802238,8801164,33.31342203,22.12047954,0.490201459,18.24463118,0.481942532,112000,89600,91571.12764,2923.455771,89728.56994,2888.072066
8802239,8801498,27.16572537,0.111466937,11.87098729,0.101189681,9.787956603,156799.9973,125439.9978,664.7647695,49141.77791,606.4342401,48137.96128
8802240,8800932,7.563916493,10.99044963,0.03103641,9.085728508,0.028168682,156799.9973,125439.9978,45496.6568,185.0944576,44684.34674,168.8531371
